age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4,entrepreneur,married,professional.course,no,unknown,unknown,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,single,university.degree,no,no,no,telephone,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,blue-collar,single,high.school,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,single,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,single,university.degree,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,divorced,unknown,unknown,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,services,divorced,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
4,unemployed,married,professional.course,no,yes,no,cellular,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,divorced,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,management,divorced,university.degree,no,yes,no,telephone,may,mon,9,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,services,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,management,divorced,university.degree,no,yes,no,cellular,may,mon,3,9,1,success,-1.8,92.893,-46.2,2,5099.1,yes
3,technician,married,university.degree,no,yes,no,telephone,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,entrepreneur,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,single,high.school,no,unknown,unknown,telephone,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,divorced,high.school,no,yes,no,telephone,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,married,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
4,blue-collar,married,unknown,unknown,no,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,single,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,unemployed,married,university.degree,no,no,no,cellular,may,mon,8,10,1,success,-1.8,92.893,-46.2,2,5099.1,no
5,blue-collar,married,professional.course,no,no,yes,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,services,married,high.school,unknown,no,no,cellular,may,mon,3,10,1,success,-1.8,92.893,-46.2,2,5099.1,yes
5,admin.,divorced,basic.9y,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
4,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
4,technician,married,professional.course,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,entrepreneur,married,professional.course,no,yes,yes,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,services,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
8,retired,divorced,unknown,unknown,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,technician,divorced,professional.course,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,technician,divorced,professional.course,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,technician,divorced,professional.course,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,married,unknown,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,technician,single,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,technician,single,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,management,married,high.school,no,yes,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
7,housemaid,married,unknown,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,student,single,basic.9y,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
5,retired,married,basic.9y,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
1,student,single,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
8,retired,married,basic.9y,no,yes,yes,cellular,may,fri,1,3,3,failure,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
6,housemaid,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,married,basic.6y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,married,basic.6y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
4,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,single,professional.course,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,unknown,single,unknown,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
1,student,single,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
1,student,single,high.school,no,yes,no,cellular,may,fri,1,1,2,success,-1.8,92.893,-46.2,2,5099.1,no
4,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
4,technician,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,married,university.degree,no,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,married,high.school,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,yes
2,student,single,professional.course,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,technician,single,professional.course,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,yes
3,services,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,admin.,single,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,married,high.school,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,unemployed,single,basic.4y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,management,married,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,technician,married,university.degree,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,university.degree,no,yes,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,admin.,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,single,university.degree,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,services,married,high.school,no,no,no,cellular,may,mon,3,999,2,failure,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,single,high.school,no,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,married,basic.9y,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,technician,married,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
4,services,married,high.school,no,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
5,technician,married,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,housemaid,married,basic.4y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,unemployed,married,high.school,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,blue-collar,single,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,management,married,university.degree,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,retired,married,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,married,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,unemployed,married,basic.9y,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
5,entrepreneur,married,basic.6y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,blue-collar,single,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
4,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
4,admin.,single,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,retired,married,high.school,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
5,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,2,1,success,-1.8,92.893,-46.2,2,5099.1,no
4,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,single,university.degree,unknown,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,married,university.degree,no,unknown,unknown,cellular,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,unknown,single,basic.9y,no,yes,yes,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,divorced,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,housemaid,married,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,self-employed,married,university.degree,no,no,yes,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,unemployed,married,high.school,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,student,single,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,self-employed,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,self-employed,married,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
6,retired,married,basic.9y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,technician,single,professional.course,no,no,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,divorced,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,married,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,management,single,university.degree,no,yes,no,cellular,may,mon,2,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
3,services,single,university.degree,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
7,retired,married,high.school,no,yes,no,cellular,may,mon,2,3,2,failure,-1.8,92.893,-46.2,2,5099.1,no
5,self-employed,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,technician,married,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,no,no,cellular,may,mon,3,12,2,failure,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,married,high.school,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,admin.,divorced,high.school,no,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,self-employed,single,university.degree,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
2,technician,single,high.school,no,yes,no,telephone,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,self-employed,married,university.degree,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
3,technician,single,professional.course,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,yes
3,management,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,blue-collar,married,professional.course,no,yes,yes,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
5,services,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,no,yes,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,no,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,blue-collar,single,professional.course,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,self-employed,married,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,management,married,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
6,retired,married,university.degree,no,yes,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,university.degree,no,yes,no,cellular,may,tue,2,999,2,failure,-1.8,92.893,-46.2,2,5099.1,no
6,retired,married,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
3,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,management,married,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,yes,no,cellular,may,tue,5,999,1,failure,-1.8,92.893,-46.2,2,5099.1,no
2,student,single,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,yes
3,admin.,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
4,student,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
5,retired,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
6,unknown,single,basic.4y,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
6,unknown,single,basic.4y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
6,unknown,single,basic.4y,no,yes,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
5,housemaid,married,professional.course,no,yes,no,telephone,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
2,admin.,single,university.degree,no,no,no,cellular,may,tue,1,3,1,success,-1.8,92.893,-46.2,2,5099.1,no
2,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,technician,single,university.degree,no,no,no,cellular,may,tue,1,2,1,success,-1.8,92.893,-46.2,2,5099.1,no
2,technician,single,professional.course,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
3,admin.,married,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,2,5099.1,no
